id,neighbourhood_cleansed,room_type,accommodates,bathrooms,bedrooms,beds,price
1148462460476391503,Maracanã,Shared room,8,2.0,1.0,2.0,133.0
1148492841696977385,Catete,Entire home/apt,2,1.0,1.0,2.0,735.0
1148493629844819407,Copacabana,Entire home/apt,2,1.0,1.0,1.0,1290.0
1146585125340401469,Botafogo,Private room,2,,,,
1146595701660324571,Ipanema,Entire home/apt,2,1.0,1.0,0.0,986.0
1146623678267034894,Copacabana,Entire home/apt,4,1.0,2.0,2.0,1273.0
1146630677519199056,Copacabana,Entire home/apt,4,1.0,1.0,2.0,749.0
1146644120782351611,Copacabana,Entire home/apt,2,1.0,1.0,0.0,420.0
1146658565384373954,Copacabana,Private room,2,1.0,1.0,2.0,200.0
1148519275275746140,Copacabana,Entire home/apt,4,,2.0,,
1148521590964844455,Copacabana,Private room,5,1.0,1.0,6.0,609.0
1148522490173370486,Maracanã,Private room,2,1.0,1.0,1.0,244.0
1148525992065528409,Copacabana,Entire home/apt,1,1.0,1.0,1.0,360.0
1148543259042772667,São Conrado,Private room,3,1.0,1.0,2.0,415.0
1148569324696042015,Barra da Tijuca,Private room,2,0.5,1.0,0.0,621.0
1148570563245428620,Botafogo,Entire home/apt,4,1.0,1.0,2.0,606.0
1148594997291587393,Copacabana,Entire home/apt,3,,1.0,,
1148601874850344603,Barra da Tijuca,Private room,2,1.5,1.0,2.0,404.0
1148605829912694475,Centro,Entire home/apt,4,1.0,1.0,3.0,140.0
1146864232080317367,Santa Teresa,Entire home/apt,2,1.0,1.0,1.0,443.0
1146917507663981177,Santa Teresa,Entire home/apt,4,1.0,1.0,1.0,1114.0
1146967414215425787,Cavalcanti,Entire home/apt,2,1.0,1.0,1.0,159.0
1146967846501854640,Copacabana,Entire home/apt,4,1.0,1.0,2.0,629.0
1146974127209964206,Copacabana,Entire home/apt,6,1.0,1.0,2.0,1034.0
1146993944663525980,Ipanema,Entire home/apt,6,3.5,3.0,0.0,2771.0
1146997392513904600,Leblon,Entire home/apt,2,1.0,1.0,1.0,450.0
1147007522741049494,Humaitá,Private room,1,,,,
1147032619095748924,Catete,Entire home/apt,7,2.0,3.0,1.0,600.0
1147055185493125316,Ipanema,Private room,2,1.0,1.0,1.0,1087.0
1147081172922002606,Camorim,Entire home/apt,3,1.0,1.0,1.0,371.0
1147108104261297211,São Conrado,Entire home/apt,3,1.0,1.0,2.0,415.0
1147136491998681790,Jacarepaguá,Entire home/apt,4,1.0,1.0,4.0,350.0
1147137681386562905,Jardim Botânico,Entire home/apt,2,2.0,1.0,2.0,250.0
1147152328905269421,Copacabana,Entire home/apt,6,3.0,3.0,3.0,1995.0
1147152513027441511,Copacabana,Entire home/apt,5,1.0,1.0,3.0,744.0
1147159011289708955,Barra da Tijuca,Entire home/apt,5,1.0,2.0,3.0,800.0
1148613182904883746,Centro,Entire home/apt,3,,1.0,,
1148632096814421629,Botafogo,Private room,1,1.0,1.0,1.0,200.0
1148668116337504871,Barra da Tijuca,Entire home/apt,2,1.0,1.0,1.0,755.0
1148679965808027073,Barra da Tijuca,Entire home/apt,10,6.0,5.0,40.0,3857.0
1148680087989199260,Santa Teresa,Private room,2,1.0,1.0,0.0,615.0
1148682966919264244,Copacabana,Private room,1,1.0,1.0,1.0,
1148685805489870883,Copacabana,Private room,2,1.0,1.0,1.0,400.0
1148739581832310105,Centro,Entire home/apt,4,1.0,0.0,2.0,196.0
1148744789458540588,Ipanema,Entire home/apt,5,2.0,2.0,3.0,2038.0
1148749438381152883,Copacabana,Entire home/apt,2,1.0,1.0,1.0,839.0
1149197354620848200,Centro,Entire home/apt,2,1.0,1.0,2.0,538.0
1149221419968362355,Santa Teresa,Entire home/apt,4,1.0,1.0,3.0,673.0
1149224356268050435,Copacabana,Entire home/apt,4,1.0,2.0,2.0,1286.0
1149265061446174934,Camorim,Entire home/apt,2,1.0,1.0,1.0,364.0
1149276026618650025,Barra da Tijuca,Private room,2,1.0,1.0,1.0,300.0
1149291067691085356,Barra da Tijuca,Entire home/apt,4,2.0,2.0,3.0,983.0
1149294614486795307,Recreio dos Bandeirantes,Entire home/apt,4,1.0,1.0,0.0,550.0
1149320198446855239,Rocinha,Entire home/apt,3,1.0,1.0,2.0,415.0
1149354050228471888,Catete,Entire home/apt,2,1.0,1.0,1.0,343.0
1148764223468628806,Barra da Tijuca,Entire home/apt,5,1.0,1.0,3.0,1356.0
1148780598837985536,Copacabana,Shared room,5,1.0,1.0,1.0,179.0
1148782539304706877,Copacabana,Entire home/apt,4,1.0,2.0,2.0,379.0
1148783984689389440,Centro,Entire home/apt,4,1.0,1.0,2.0,407.0
1148820154317246186,Rocinha,Entire home/apt,3,1.0,1.0,1.0,111.0
1148872218347840501,Leblon,Entire home/apt,4,1.0,2.0,2.0,950.0
1148888979566823338,Copacabana,Private room,2,1.0,1.0,1.0,400.0
1149067552075038416,Recreio dos Bandeirantes,Entire home/apt,4,1.0,1.0,1.0,400.0
1149149821217961793,Gávea,Entire home/apt,4,1.5,2.0,2.0,1312.0
1149192002399726955,Recreio dos Bandeirantes,Private room,2,,,,
1152226766698972085,Santa Teresa,Entire home/apt,4,1.0,1.0,2.0,205.0
1152230139567619267,Centro,Entire home/apt,2,1.0,2.0,2.0,295.0
1149390676227414507,São Conrado,Private room,3,,1.0,,
1149391906848274280,Vidigal,Entire home/apt,12,2.0,3.0,6.0,1680.0
1149414565348579234,Barra da Tijuca,Entire home/apt,3,,1.0,,
1149418817965549764,Jacarepaguá,Entire home/apt,6,,2.0,,
1149478797691917830,São Cristóvão,Private room,3,2.0,1.0,2.0,71.0
1149539377041757865,Ipanema,Entire home/apt,2,1.0,2.0,1.0,977.0
1149907583566941273,São Conrado,Entire home/apt,6,2.5,3.0,5.0,1414.0
1152234733199312596,Centro,Entire home/apt,2,1.0,1.0,1.0,295.0
1152240625938402138,Centro,Entire home/apt,2,1.0,1.0,1.0,295.0
1152245312151826768,Copacabana,Entire home/apt,2,,1.0,,
1152246422086866198,Centro,Entire home/apt,2,1.0,1.0,1.0,295.0
1152252538862809526,Centro,Entire home/apt,2,1.0,1.0,1.0,295.0
1152260542388907243,Copacabana,Entire home/apt,3,1.0,1.0,1.0,221.0
1152333461239239905,Alto da Boa Vista,Entire home/apt,5,1.0,2.0,2.0,203.0
1149931823440246432,Flamengo,Entire home/apt,3,,1.0,,
1149959565682669445,Copacabana,Private room,2,,,,
1149992228390307393,Barra da Tijuca,Entire home/apt,2,1.0,0.0,1.0,447.0
1150060810138046373,Copacabana,Entire home/apt,3,1.0,0.0,1.0,1250.0
1150069467248880184,Copacabana,Entire home/apt,3,1.0,1.0,1.0,1800.0
1150077882950673463,Jacarepaguá,Entire home/apt,3,2.0,2.0,2.0,821.0
1152352030488311266,Copacabana,Entire home/apt,4,1.0,1.0,3.0,1163.0
1152364196165232271,São Conrado,Private room,4,,1.0,,
1152375632476859812,Santa Teresa,Entire home/apt,4,2.5,2.0,2.0,800.0
1152381097689123214,Barra da Tijuca,Entire home/apt,4,2.5,2.0,3.0,1786.0
1152394263316356557,Copacabana,Entire home/apt,3,1.0,1.0,2.0,1079.0
1152438524625751022,Copacabana,Entire home/apt,4,1.0,1.0,2.0,714.0
1152638517366692859,Santa Teresa,Entire home/apt,2,1.0,1.0,1.0,2078.0
1152762803845921063,Ipanema,Entire home/apt,4,2.5,2.0,2.0,2400.0
1152771506436840867,Barra da Tijuca,Entire home/apt,6,2.0,2.0,3.0,2621.0
1152775753688365263,Flamengo,Entire home/apt,3,1.0,2.0,4.0,679.0
1150108942417871248,Vigário Geral,Entire home/apt,7,1.0,2.0,4.0,216.0
1150133204930052316,Copacabana,Entire home/apt,3,1.0,1.0,2.0,1350.0
1150135303858772783,Barra da Tijuca,Entire home/apt,3,1.0,2.0,4.0,475.0
1150156553682561864,Copacabana,Private room,2,,1.0,,
1150159889531102884,Leme,Entire home/apt,5,2.0,2.0,2.0,2057.0
1150203579176329264,Ipanema,Entire home/apt,5,2.5,3.0,3.0,1729.0
1150208125941683003,Barra da Tijuca,Private room,2,1.0,1.0,1.0,250.0
1150209288795313105,Centro,Entire home/apt,2,1.0,1.0,0.0,286.0
1150215896510494461,Santa Teresa,Private room,6,1.0,2.0,2.0,664.0
1152814086045403549,Botafogo,Entire home/apt,2,1.0,1.0,1.0,858.0
1152839930285198878,Centro,Entire home/apt,2,1.0,1.0,1.0,295.0
1152843457111928127,Centro,Entire home/apt,2,1.0,1.0,1.0,295.0
1152860561187203291,Barra da Tijuca,Entire home/apt,3,1.0,1.0,0.0,791.0
1152860645881260752,Botafogo,Entire home/apt,2,1.0,1.0,1.0,735.0
1152874514427376090,Copacabana,Entire home/apt,2,1.0,1.0,1.0,607.0
1152889881947217778,Copacabana,Entire home/apt,6,1.0,1.0,4.0,777.0
1152908749495788263,Copacabana,Entire home/apt,4,1.0,2.0,3.0,400.0
1150448355503809837,Copacabana,Entire home/apt,10,2.5,4.0,6.0,8825.0
1150645579698686734,Camorim,Entire home/apt,6,2.0,2.0,4.0,614.0
1150656276135631725,Botafogo,Entire home/apt,2,,1.0,,
1150670631125299887,Barra da Tijuca,Entire home/apt,2,1.0,1.0,1.0,1326.0
1150682049434117479,Engenho da Rainha,Shared room,1,1.0,1.0,1.0,73.0
1150686540983897465,Jacarepaguá,Entire home/apt,2,1.0,1.0,1.0,751.0
1150707221318435922,Barra da Tijuca,Entire home/apt,2,1.0,1.0,1.0,1429.0
1150773217550773582,Copacabana,Entire home/apt,4,1.0,1.0,2.0,794.0
1150778193347399133,Copacabana,Entire home/apt,2,1.0,1.0,1.0,1029.0
1150778998142558156,Copacabana,Entire home/apt,4,2.0,2.0,2.0,2056.0
1150779267155669692,Copacabana,Entire home/apt,2,1.0,1.0,1.0,988.0
1150779601864528041,Copacabana,Entire home/apt,2,1.0,1.0,1.0,1181.0
1150779891724606856,Botafogo,Entire home/apt,4,2.0,2.0,2.0,1294.0
1150780404254343282,Copacabana,Entire home/apt,2,1.0,1.0,1.0,1047.0
1152927538352782253,Copacabana,Private room,2,1.0,1.0,2.0,550.0
1152939813369203021,Copacabana,Entire home/apt,2,1.0,1.0,1.0,200.0
1152951706069771838,Copacabana,Entire home/apt,4,2.0,2.0,0.0,1500.0
1152982056589095025,Leme,Entire home/apt,4,1.0,1.0,2.0,714.0
1152983995700656528,Botafogo,Entire home/apt,2,1.0,1.0,1.0,909.0
1152999201031527883,Ipanema,Entire home/apt,2,1.0,1.0,1.0,1227.0
1153005361529963093,Copacabana,Entire home/apt,8,2.0,4.0,4.0,4549.0
1153009705241369235,Recreio dos Bandeirantes,Entire home/apt,5,3.5,3.0,3.0,827.0
1153015264593174298,Ipanema,Entire home/apt,4,2.5,2.0,2.0,2644.0
1150780573436035932,Barra da Tijuca,Private room,2,1.0,1.0,1.0,760.0
1150789260788841691,Copacabana,Entire home/apt,2,1.0,2.0,2.0,937.0
1150789463671766488,Copacabana,Entire home/apt,2,,1.0,,
1150790609700396652,Camorim,Entire home/apt,4,1.0,1.0,4.0,410.0
1150790696005286776,Copacabana,Entire home/apt,2,1.0,0.0,1.0,1222.0
1150791296395106669,Copacabana,Entire home/apt,4,2.0,2.0,2.0,2818.0
1150793577725794950,Ipanema,Entire home/apt,4,1.0,2.0,2.0,1740.0
1150828955670986696,Ipanema,Entire home/apt,6,2.0,3.0,8.0,2543.0
1150916081595390749,Ipanema,Entire home/apt,3,1.0,0.0,2.0,793.0
1150936621910728343,Copacabana,Entire home/apt,4,1.0,1.0,3.0,355.0
1150938638703494091,Vila Isabel,Entire home/apt,3,1.0,2.0,2.0,371.0
1150968914145758749,Copacabana,Entire home/apt,4,2.0,2.0,3.0,1400.0
1150975520770312948,Copacabana,Entire home/apt,2,1.0,1.0,1.0,230.0
1150995958600664492,Copacabana,Entire home/apt,5,2.5,3.0,3.0,2200.0
1151275540170944932,Copacabana,Entire home/apt,4,2.0,1.0,1.0,419.0
1153019735800985363,Copacabana,Entire home/apt,2,1.0,1.0,1.0,1142.0
1153024742692951360,Copacabana,Entire home/apt,2,1.0,1.0,1.0,1022.0
1153034101381290130,Barra da Tijuca,Entire home/apt,6,2.0,3.0,3.0,3014.0
1153042394443792668,Jardim Botânico,Entire home/apt,8,4.5,4.0,0.0,17000.0
1153042967290712180,Copacabana,Entire home/apt,2,1.0,1.0,1.0,1352.0
1153045321434755020,Barra da Tijuca,Private room,2,2.0,1.0,1.0,509.0
1153050186144292962,Glória,Entire home/apt,2,1.0,0.0,2.0,278.0
1153066208298368859,Copacabana,Entire home/apt,4,1.0,1.0,3.0,1049.0
1151298225072732621,Copacabana,Entire home/apt,6,1.0,2.0,4.0,1529.0
1151352129597012037,Alto da Boa Vista,Private room,2,1.0,1.0,1.0,686.0
1151370844976869167,Flamengo,Entire home/apt,8,3.0,2.0,4.0,621.0
1151386018857253516,Copacabana,Private room,2,1.5,1.0,2.0,213.0
1151398446284110124,Copacabana,Entire home/apt,8,2.0,3.0,8.0,600.0
1153079928535248752,Santa Teresa,Entire home/apt,4,1.0,1.0,0.0,280.0
1153110020445174732,Camorim,Entire home/apt,2,1.0,1.0,1.0,313.0
1153112449849746859,Barra da Tijuca,Entire home/apt,4,,1.0,,
1153165727522296751,Leblon,Entire home/apt,6,1.0,2.0,2.0,3776.0
1153171932098851208,Copacabana,Entire home/apt,5,1.0,1.0,2.0,821.0
1153196856448584267,Copacabana,Entire home/apt,6,1.0,1.0,0.0,982.0
1153199345880781252,Copacabana,Entire home/apt,4,1.0,1.0,2.0,1276.0
1153206065782791454,Centro,Entire home/apt,4,1.0,1.0,1.0,312.0
1153215002087600347,Centro,Entire home/apt,3,1.0,1.0,2.0,246.0
1153336091028403911,Todos os Santos,Entire home/apt,5,1.0,1.0,1.0,680.0
1151400928521831957,Copacabana,Entire home/apt,3,,1.0,,
1151440917120255495,Recreio dos Bandeirantes,Entire home/apt,16,3.5,4.0,10.0,2039.0
1151456891399799012,Copacabana,Entire home/apt,3,1.0,1.0,2.0,1429.0
1151460244966935971,Leme,Entire home/apt,5,2.0,3.0,4.0,1812.0
1151468814949645135,Barra da Tijuca,Entire home/apt,3,1.0,1.0,1.0,929.0
1153438068145805501,Barra de Guaratiba,Entire home/apt,2,1.0,1.0,1.0,182.0
1153452487162741817,Jacarepaguá,Entire home/apt,6,2.0,2.0,4.0,1216.0
1153581481632577551,Centro,Entire home/apt,4,,1.0,,
1153687932358825959,Copacabana,Entire home/apt,2,1.0,1.0,1.0,189.0
1153698207273192808,Ipanema,Entire home/apt,6,3.5,3.0,3.0,5719.0
1153702080192728400,Barra da Tijuca,Entire home/apt,6,2.5,3.0,3.0,2929.0
1153705966568363406,Botafogo,Private room,2,1.0,1.0,1.0,95.0
1153740618513046060,Copacabana,Entire home/apt,10,4.0,5.0,6.0,5327.0
1153744213550442845,Recreio dos Bandeirantes,Entire home/apt,4,,3.0,,
1153763249530811233,Copacabana,Entire home/apt,6,2.0,2.0,3.0,1200.0
1151536635434798774,Leme,Entire home/apt,2,1.0,1.0,1.0,257.0
1151543985381972739,Botafogo,Entire home/apt,4,2.0,2.0,0.0,1100.0
1151562669338853403,Camorim,Entire home/apt,2,1.0,1.0,0.0,388.0
1151599290309461309,Copacabana,Entire home/apt,4,1.0,0.0,3.0,1079.0
1151626790993243988,Copacabana,Entire home/apt,4,1.0,1.0,2.0,1171.0
1151628220698519062,Ipanema,Private room,2,1.0,1.0,1.0,245.0
1151648725022865531,Centro,Entire home/apt,5,1.0,1.0,3.0,331.0
1151723869183276067,Copacabana,Entire home/apt,10,4.0,5.0,8.0,10000.0
1151730231816591622,Copacabana,Entire home/apt,4,1.0,1.0,1.0,407.0
1153843971787402940,Ipanema,Entire home/apt,4,1.0,1.0,2.0,893.0
1153859206915993936,Copacabana,Private room,2,1.0,1.0,1.0,380.0
1153907447239236485,Centro,Private room,2,1.0,1.0,2.0,299.0
1153943793400136516,Copacabana,Entire home/apt,2,1.0,1.0,1.0,632.0
1154156434011575538,Botafogo,Private room,2,1.0,1.0,1.0,120.0
1154298315457088805,Camorim,Entire home/apt,2,1.0,1.0,3.0,479.0
1154301027374149853,Recreio dos Bandeirantes,Entire home/apt,4,1.0,1.0,1.0,318.0
1154346713919729576,Camorim,Entire home/apt,4,1.0,1.0,2.0,525.0
1154362510446040548,Recreio dos Bandeirantes,Entire home/apt,3,1.0,1.0,1.0,387.0
1151736550754186437,Urca,Entire home/apt,2,1.0,1.0,1.0,255.0
1152042989696601520,Cosme Velho,Private room,2,1.0,1.0,1.0,587.0
1152054066597498482,Cosme Velho,Private room,2,1.0,1.0,1.0,406.0
1152108056905767205,Leme,Entire home/apt,2,1.0,1.0,1.0,857.0
1152144125502259609,Recreio dos Bandeirantes,Entire home/apt,16,8.0,4.0,0.0,6500.0
1152154963755670838,Ipanema,Entire home/apt,2,,1.0,,
1152156883812572581,Copacabana,Entire home/apt,2,1.0,1.0,1.0,1129.0
1152156901420518314,Recreio dos Bandeirantes,Private room,2,1.0,1.0,0.0,464.0
1152157584566174008,Copacabana,Entire home/apt,2,1.0,0.0,0.0,1000.0
1152158148765691314,Copacabana,Entire home/apt,8,2.0,4.0,4.0,2322.0
1152158657234688324,Copacabana,Entire home/apt,8,2.0,3.0,6.0,2528.0
1152159948863954781,Copacabana,Entire home/apt,2,1.0,0.0,2.0,907.0
1152160428949076454,Ipanema,Entire home/apt,2,2.0,1.0,1.0,1626.0
1152161662989994169,Copacabana,Entire home/apt,6,2.5,3.0,4.0,8095.0
1152161954731980990,Ipanema,Entire home/apt,6,3.0,4.0,4.0,3731.0
1152162449789166818,Ipanema,Entire home/apt,5,2.0,3.0,3.0,2442.0
1152162775668925911,Leblon,Entire home/apt,2,2.0,1.0,1.0,2609.0
1152170833610547004,Leme,Private room,2,1.0,1.0,1.0,100.0
1152185783322076645,Centro,Entire home/apt,2,1.0,0.0,1.0,449.0
1154401904286187489,Itanhangá,Entire home/apt,4,1.0,1.0,1.0,340.0
1154404267708077329,Catete,Entire home/apt,8,3.0,4.0,4.0,308.0
1154410979209382494,Santa Teresa,Private room,1,1.0,1.0,1.0,60.0
1154422402536793383,Copacabana,Entire home/apt,8,1.0,3.0,4.0,2857.0
1154430548906980082,Camorim,Entire home/apt,2,1.0,1.0,0.0,217.0
1154441917521678961,Leblon,Entire home/apt,2,1.0,1.0,2.0,1014.0
1154444800097498488,Centro,Entire home/apt,3,1.0,1.0,2.0,400.0
1154472363059009996,Leme,Private room,2,1.0,1.0,1.0,3300.0
1154485993031455198,Barra da Tijuca,Entire home/apt,4,2.0,2.0,3.0,464.0
1154564679871457777,Itanhangá,Private room,1,1.0,1.0,1.0,179.0
1154565881332586260,Ipanema,Entire home/apt,5,2.0,2.0,3.0,2000.0
1154570113494942060,Vidigal,Private room,2,1.0,1.0,1.0,607.0
1152191275348130974,Recreio dos Bandeirantes,Entire home/apt,4,1.0,1.0,2.0,807.0
1152191453480054086,Leblon,Entire home/apt,6,2.0,2.0,3.0,575.0
1152200606067180833,Botafogo,Entire home/apt,3,1.0,1.0,2.0,668.0
1152210627194175812,Barra da Tijuca,Entire home/apt,10,9.0,5.0,5.0,18857.0
1152210634357046567,Centro,Entire home/apt,2,1.0,1.0,1.0,295.0
1152217908935980691,Centro,Entire home/apt,2,1.0,1.0,1.0,295.0
1152225130857366977,Centro,Entire home/apt,2,1.0,1.0,1.0,295.0
1155709101235390110,Copacabana,Entire home/apt,6,3.0,3.0,0.0,560.0
1155712684255474211,Copacabana,Entire home/apt,4,,1.0,,
1155728380773217558,Barra da Tijuca,Entire home/apt,3,1.0,1.0,2.0,2129.0
1155736977192306303,Barra da Tijuca,Entire home/apt,4,2.0,2.0,5.0,874.0
1154593542032530906,Camorim,Entire home/apt,2,1.0,1.0,1.0,404.0
1154727521030440749,Recreio dos Bandeirantes,Private room,4,2.0,3.0,2.0,399.0
1154926783947719202,Barra da Tijuca,Entire home/apt,4,,2.0,,
1154951520157900296,Camorim,Entire home/apt,2,1.0,1.0,1.0,500.0
1154993274031076549,Copacabana,Entire home/apt,5,2.0,2.0,3.0,777.0
1155045062067027991,Barra da Tijuca,Entire home/apt,4,1.0,1.0,2.0,1500.0
1155050235992838549,Copacabana,Private room,2,1.0,1.0,1.0,335.0
1155052002922696563,Copacabana,Entire home/apt,6,1.0,2.0,3.0,863.0
1155067555791344736,Copacabana,Entire home/apt,4,1.0,1.0,2.0,1100.0
1155074253086293840,Recreio dos Bandeirantes,Entire home/apt,2,1.0,1.0,1.0,200.0
1155743409594270494,Centro,Entire home/apt,2,1.0,1.0,1.0,592.0
1155764307861025599,Barra da Tijuca,Entire home/apt,4,2.0,1.0,1.0,1206.0
1155772644301555257,Copacabana,Entire home/apt,8,2.0,3.0,3.0,1114.0
1155786456106205356,Ipanema,Entire home/apt,4,2.0,2.0,0.0,1457.0
1155787999155496864,Copacabana,Private room,1,1.0,1.0,2.0,350.0
1155821785670538889,Copacabana,Entire home/apt,6,1.0,1.0,4.0,1210.0
1155832699255821422,Copacabana,Entire home/apt,4,,1.0,,
1155854527738809410,Jacarepaguá,Entire home/apt,5,2.0,2.0,5.0,880.0
1155859640761847251,Guaratiba,Entire home/apt,4,1.0,1.0,3.0,102.0
1155866212466927206,Recreio dos Bandeirantes,Entire home/apt,5,2.0,2.0,3.0,411.0
1155868023340862878,Jacarepaguá,Entire home/apt,4,1.0,1.0,3.0,560.0
1155910468078018674,Copacabana,Entire home/apt,6,1.0,1.0,5.0,897.0
1155084210312580926,Camorim,Entire home/apt,2,1.0,1.0,1.0,364.0
1155113397185460918,Santa Teresa,Entire home/apt,3,1.0,1.0,1.0,386.0
1155138444019878871,Centro,Entire home/apt,4,1.0,1.0,2.0,327.0
1155303921720415447,Grajaú,Entire home/apt,6,1.0,1.0,1.0,1200.0
1155327668534065156,São Conrado,Private room,4,1.0,1.0,1.0,1346.0
1155334220485659959,Laranjeiras,Private room,1,1.0,1.0,1.0,154.0
1155423946456746535,Centro,Private room,2,1.0,1.0,1.0,100.0
1155642357891024410,Catete,Entire home/apt,3,1.0,1.0,1.0,699.0
1155700379414498454,Vargem Pequena,Private room,2,1.0,1.0,1.0,150.0
1158674185819521403,Laranjeiras,Entire home/apt,6,1.5,2.0,0.0,351.0
1155925964453956033,Botafogo,Entire home/apt,4,1.5,1.0,2.0,1071.0
1155943990013605016,Botafogo,Entire home/apt,2,,1.0,,
1155952399781257221,Copacabana,Entire home/apt,5,,,,
1155985419252727222,Copacabana,Entire home/apt,2,1.0,1.0,1.0,554.0
1155986910185030384,Leblon,Entire home/apt,3,1.0,1.0,2.0,621.0
1155989728666379860,São Conrado,Private room,4,,1.0,,
1156027746106008920,Copacabana,Entire home/apt,8,3.0,3.0,5.0,1786.0
1156068658198170481,Recreio dos Bandeirantes,Entire home/apt,4,1.0,1.0,1.0,414.0
1156167172512914663,Barra da Tijuca,Private room,6,1.0,1.0,1.0,280.0
1156178137296987749,Ipanema,Entire home/apt,4,2.0,2.0,2.0,1857.0
1158690488064320603,Flamengo,Entire home/apt,2,1.0,1.0,1.0,343.0
1158707649473653074,Vila Isabel,Entire home/apt,2,2.0,2.0,1.0,400.0
1158779498899503808,Copacabana,Entire home/apt,2,1.0,0.0,1.0,150.0
1158783968962534513,Copacabana,Entire home/apt,2,1.0,1.0,1.0,471.0
1158829608258659967,Jardim Botânico,Entire home/apt,2,1.0,1.0,0.0,300.0
1158837577392508603,Copacabana,Entire home/apt,4,1.0,1.0,2.0,601.0
1158845384344198600,Copacabana,Entire home/apt,4,2.0,2.0,0.0,250.0
1158869652802013650,Taquara,Private room,1,2.0,1.0,0.0,100.0
1158894787310132375,Camorim,Entire home/apt,3,1.0,1.0,1.0,359.0
1158897611781628565,Copacabana,Entire home/apt,3,1.0,1.0,4.0,1100.0
1158906925719457683,Ipanema,Entire home/apt,4,1.0,1.0,1.0,1243.0
1156327829395955938,Botafogo,Entire home/apt,3,1.0,1.0,0.0,1000.0
1156330894253020539,Centro,Private room,3,1.0,1.0,0.0,354.0
1156395380723992103,Botafogo,Entire home/apt,4,2.0,2.0,2.0,1050.0
1156417496665774103,Jacarepaguá,Entire home/apt,4,1.0,1.0,2.0,523.0
1156418365029303754,Copacabana,Private room,2,1.0,1.0,1.0,287.0
1156418559705340657,Copacabana,Private room,2,1.0,1.0,1.0,345.0
1156423014130318801,Copacabana,Entire home/apt,4,1.0,1.0,2.0,893.0
1156444363483731413,Copacabana,Entire home/apt,4,1.0,1.0,4.0,1343.0
1159030317159369092,Jacarepaguá,Entire home/apt,2,1.0,1.0,0.0,307.0
1159212607972879035,Copacabana,Entire home/apt,4,2.0,1.0,1.0,1774.0
1159323223456180757,Laranjeiras,Entire home/apt,6,3.0,3.0,3.0,450.0
1159367168379033199,Glória,Entire home/apt,4,1.0,1.0,2.0,680.0
1159377890701298102,Glória,Entire home/apt,4,1.0,1.0,2.0,782.0
1159410198843725351,Jacarepaguá,Entire home/apt,6,1.0,2.0,2.0,369.0
1159459296742665923,Camorim,Entire home/apt,4,1.0,1.0,2.0,366.0
1159461041566145147,Jacarepaguá,Entire home/apt,4,1.0,1.0,0.0,621.0
1159471006325074779,Barra da Tijuca,Entire home/apt,4,1.0,1.0,0.0,500.0
1159492642113458738,Botafogo,Private room,5,1.0,1.0,1.0,404.0
1156523116319006822,Jacarepaguá,Entire home/apt,6,3.0,2.0,3.0,5000.0
1156558702965809275,Recreio dos Bandeirantes,Entire home/apt,15,5.0,4.0,9.0,2500.0
1156568574731940999,Copacabana,Entire home/apt,3,1.0,1.0,2.0,504.0
1156595872054628130,Copacabana,Entire home/apt,6,3.0,2.0,4.0,2000.0
