id,number_of_reviews,review_scores_rating
1191965972481335862,3,4.33
1191976272079741757,0,4.812309491059147
1192106038675541152,0,4.812309491059147
1192118680656886993,0,4.812309491059147
1192122969791972370,5,5.0
1192185988126035402,27,4.93
1192205850666632433,6,5.0
1192226715553796127,17,4.71
1192232480410367141,6,5.0
1192234134949588952,13,4.92
1192023795331428920,10,5.0
1192057762301182880,0,4.812309491059147
1195012842131894937,1,5.0
1195016594744271254,9,5.0
1195020648796833848,0,4.812309491059147
1195039708457948592,0,4.812309491059147
1195102154135034892,1,5.0
1195156083827225877,11,5.0
1195564684104073394,0,4.812309491059147
1192247926112251147,8,4.5
1192250337551558441,0,4.812309491059147
1192254432717811268,0,4.812309491059147
1192295393905859748,6,4.83
1192315828812887564,26,4.54
1192618372234981218,7,4.71
1192620207937315829,3,5.0
1192666720367566189,22,4.41
1192676533185212513,0,4.812309491059147
1192698375377966440,10,5.0
1195571790214498973,17,4.94
1195737679117391319,18,4.94
1195750610949412481,12,5.0
1195763682092588259,18,5.0
1195775922125740583,4,5.0
1195805670782173583,0,4.812309491059147
1195832439442669973,9,5.0
1195837448384022146,0,4.812309491059147
1195843800864132067,2,5.0
1195851710684412572,9,4.89
1192715247415808941,0,4.812309491059147
1192734571837354182,1,5.0
1192737075623069859,4,5.0
1192739411203642640,8,4.63
1192855495657344761,15,4.87
1192887741255431486,0,4.812309491059147
1192912450003434028,23,4.26
1192919891268788608,13,5.0
1192955050458444091,6,4.67
1192965921917420195,1,5.0
1195891255429845838,8,4.88
1195923837306662904,0,4.812309491059147
1195944444431931422,12,4.58
1195989290767470155,9,4.78
1196072740878727051,0,4.812309491059147
1196178790418802877,3,5.0
1196244180896934510,16,4.94
1196277150884200923,1,5.0
1196295414820129837,1,5.0
1196328849264749693,1,5.0
1196364335126958463,22,5.0
1192993997370024512,10,5.0
1193015198774762539,7,5.0
1193085585113436799,0,4.812309491059147
1193183322114280824,3,5.0
1193225903644236059,0,4.812309491059147
1196414473149152238,19,4.79
1196432601678509557,0,4.812309491059147
1196453907011167886,2,5.0
1196476508762306314,0,4.812309491059147
1196476606373664918,6,5.0
1196546082560046875,2,5.0
1196547931297667399,3,5.0
1196558727004979561,15,5.0
1196596485993211036,1,5.0
1193367123280339829,1,5.0
1193379503290259858,21,5.0
1193380564596364683,0,4.812309491059147
1193388637917433070,18,4.89
1193406254526491837,4,5.0
1196623959419188490,2,5.0
1196625465421861839,0,4.812309491059147
1196650167938615846,8,5.0
1196654310804179984,0,4.812309491059147
1196682268878733690,9,4.67
1196938596095818827,1,3.0
1196938999255371692,1,4.0
1196964443384525364,0,4.812309491059147
1196965222533919632,1,5.0
1193412427554972708,1,5.0
1193429944628393682,2,5.0
1193444342390947192,0,4.812309491059147
1193477291754472641,6,5.0
1193486749200838499,6,4.5
1193494505220108276,0,4.812309491059147
1193495314246023187,9,5.0
1193556845921607998,24,5.0
1193594142994537495,2,5.0
1193600575891918309,0,4.812309491059147
1193614156211656771,3,5.0
1196989963360579914,0,4.812309491059147
1197019740373664246,0,4.812309491059147
1197022909088750867,4,5.0
1197048843818389089,29,4.93
1197060190692535045,5,5.0
1197075186864581104,0,4.812309491059147
1197076011929695814,10,5.0
1197077175320537905,8,5.0
1197100895752934657,11,4.91
1197104412683349128,1,4.0
1193615983916352341,8,5.0
1193644744295233160,0,4.812309491059147
1193664837098883262,0,4.812309491059147
1193676631862795654,1,4.0
1193699234130315461,1,5.0
1193739726433737049,1,5.0
1193740384649317207,19,4.68
1193740884046250200,27,5.0
1193787026471295959,2,5.0
1193827368557873746,3,5.0
1193840283842515013,0,4.812309491059147
1193889607309506273,7,4.43
1197138027881095058,1,5.0
1197139456166540756,0,4.812309491059147
1197185891754250725,10,4.9
1197186108210515496,21,5.0
1197228876912840009,2,4.0
1197231931353228701,0,4.812309491059147
1197251905057716873,16,4.81
1197345150449247670,11,5.0
1194076711385872226,3,5.0
1194087600004995749,14,5.0
1194094134796301318,4,5.0
1194127157527003027,0,4.812309491059147
1194142640697779428,0,4.812309491059147
1194162166712750975,11,4.64
1194166500067495752,13,4.69
1194193384301329396,5,5.0
1194197051967830884,13,4.85
1194198553711444543,0,4.812309491059147
1194208696164029816,17,5.0
1194246360226159318,7,4.86
1194267249738583313,3,4.33
1197352220970385057,3,5.0
1197359333410158072,13,4.85
1197367479807840006,0,4.812309491059147
1197397892038613067,5,4.2
1197694628568081649,3,4.33
1197772393305827721,3,5.0
1197803704117388816,9,5.0
1197819613700828868,1,5.0
1194308470860275181,2,5.0
1194339724059653940,27,4.93
1194346710281350810,0,4.812309491059147
1194355725726538010,11,5.0
1194450204207281644,1,5.0
1194489246484172370,13,4.85
1194567246934059753,0,4.812309491059147
1194702831407948432,0,4.812309491059147
1194731212178723018,0,4.812309491059147
1194744533623601850,0,4.812309491059147
1197862047886153195,0,4.812309491059147
1197867595870087263,0,4.812309491059147
1197883400123381200,0,4.812309491059147
1197887538443056734,1,5.0
1194750027660133911,3,5.0
1194787647866087851,6,4.5
1194826330343927521,0,4.812309491059147
1194889245140945910,0,4.812309491059147
1194890970662612068,16,4.94
1194898479667505363,6,5.0
1194903764600959130,1,5.0
1197918874164176647,0,4.812309491059147
1197978699884927695,19,4.32
1197985875110371951,0,4.812309491059147
1198005098258188134,18,4.89
1198045733663183756,2,5.0
1198054500961776641,38,4.95
1198087289864932850,16,4.75
1194990326926192660,0,4.812309491059147
1200846557129295791,0,4.812309491059147
1200851754820099486,4,5.0
1200859168550209359,3,5.0
1200859970974262300,3,5.0
1200896900388427237,2,5.0
1200908834173389388,2,5.0
1200928249365290208,0,4.812309491059147
1198192470830353882,10,4.4
1198413673500269812,0,4.812309491059147
1198420123093317976,9,4.89
1198439306011997993,3,4.67
1198455878573311993,0,4.812309491059147
1198518168820078991,21,4.86
1198549664072022581,9,4.89
1200974467533216099,5,5.0
1200992922748614761,4,5.0
1198592070367923690,8,4.75
1198624448130169685,5,4.6
1198628990032172103,26,5.0
1198692657902889571,5,4.8
1198699510469796970,1,4.0
1198701379023531988,16,4.88
1201344400568229677,2,5.0
1201356314061930112,6,5.0
1201375720115849699,1,5.0
1201395015494948746,24,5.0
1198707348721722001,1,5.0
1198708968656983465,17,4.65
1198713634502168118,0,4.812309491059147
1198713969409077582,1,5.0
1198721979549462674,0,4.812309491059147
1198724782913585268,13,5.0
1198758940360856382,0,4.812309491059147
1198770875418489250,7,5.0
1201413707225418031,0,4.812309491059147
1201421756476405075,0,4.812309491059147
1201448062953130654,0,4.812309491059147
1201448635126380700,35,4.83
1201508824191809746,0,4.812309491059147
1201509242234039988,5,3.8
1201509632062700255,0,4.812309491059147
1201532227555531164,15,4.87
1198779185035198141,2,5.0
1198793833151905043,6,3.83
1198811624369484019,2,5.0
1198815740131747950,0,4.812309491059147
1198815806531849094,9,5.0
1198934057447677330,4,5.0
1199137970364861301,0,4.812309491059147
1199185725201661043,25,4.88
1199195280286141309,9,4.56
1199212648979051987,6,5.0
1201552924601649435,22,4.86
1201557030740409249,12,4.92
1201564842292726107,6,4.83
1201573659903867425,2,5.0
1201584236369717811,0,4.812309491059147
1201599884593866028,0,4.812309491059147
1201615878972942300,32,4.97
1201624556601502258,11,5.0
1201647198444899037,0,4.812309491059147
1201679300167142087,17,4.94
1201732819949366362,2,5.0
1201737425509078081,0,4.812309491059147
1201756973227123710,0,4.812309491059147
1201855163098177611,0,4.812309491059147
1201991515039777418,9,4.89
1199226026029049143,0,4.812309491059147
1199237774736807498,1,5.0
1199240427566298132,33,4.88
1199252224056957755,9,5.0
1199289256791943283,10,4.9
1199296470076345242,4,5.0
1199297267932154897,5,5.0
1199353223749472753,2,3.5
1202083004099436939,1,5.0
1202104032798650869,12,5.0
1199361149963343724,14,4.93
1199364733714913294,27,4.93
1199393633778742827,1,5.0
1199395807175265056,30,4.87
1199410840983288396,6,5.0
1199414257874090033,8,4.88
1199418668293159731,2,5.0
1199419404117006798,3,5.0
1199423628286753563,11,4.73
1202120878965329413,11,5.0
1199434333637135866,17,4.65
1199437183465314069,16,4.94
1199445672164313828,15,5.0
1199451597931277408,0,4.812309491059147
1199481455348230360,0,4.812309491059147
1199497267933788294,0,4.812309491059147
1199535084693502317,10,5.0
1199539392037252202,1,5.0
1202127104187342372,0,4.812309491059147
1202135839113583134,8,5.0
1202141753086768218,6,5.0
1202149410106587986,7,5.0
1202161282693619418,8,5.0
1202178715289482794,0,4.812309491059147
1202192487946654687,7,5.0
1202201786515876510,0,4.812309491059147
1202207240533800154,9,5.0
1199579493408878340,0,4.812309491059147
1199919493103136564,2,5.0
1199943847186622434,7,5.0
1199964025041717561,0,4.812309491059147
1200010541591466848,13,4.92
1200034125693252223,8,5.0
1200047551491042021,22,5.0
1200059253562686659,0,4.812309491059147
1200081755790936076,27,4.89
1200095490719410459,42,5.0
1202221256632091316,0,4.812309491059147
1202272679780963378,12,4.83
1202284682784917276,2,5.0
1202290026993065692,2,5.0
1200135392844226111,3,4.67
1200149020997892805,0,4.812309491059147
1200177898566791777,0,4.812309491059147
1200205666936126880,1,5.0
1200239581719611733,0,4.812309491059147
1200264664839059625,1,5.0
1200635345335925870,2,5.0
1200670430910925204,0,4.812309491059147
1200671683736894504,14,4.93
1202306183174862413,4,5.0
1202314214012619136,9,4.22
1202339013971475466,16,5.0
1202340135312299659,9,4.0
1202377674961207523,6,4.83
1202451775310666293,5,5.0
1202768730128014436,4,5.0
1200692159240030827,0,4.812309491059147
1200722605890685713,4,5.0
1200749225590277355,11,5.0
1200769557920683881,5,5.0
1200806060749646228,11,5.0
1200821518690449487,1,5.0
1200823500496484123,6,5.0
1200832731834063179,0,4.812309491059147
1202817454560466968,1,5.0
1202820914813619159,1,5.0
1202821815179480312,3,5.0
1202821843915098466,6,5.0
1202829098399767255,0,4.812309491059147
1202835764966809545,0,4.812309491059147
1200837777455955978,0,4.812309491059147
1203210779262418787,10,4.9
1203432043625519926,0,4.812309491059147
1203520203777201048,0,4.812309491059147
1203539153345087131,1,4.0
1203549278942958695,0,4.812309491059147
1203551185233884246,14,4.5
1203564373814763816,0,4.812309491059147
1203601776401502948,2,3.0
1203616660885045353,5,4.8
1202899060087824845,2,5.0
1202915506423672538,4,5.0
1202935441354993373,2,3.0
1202941822624509222,28,5.0
1202942830554312832,1,5.0
1202955632061172165,7,5.0
1203628038592140842,1,4.0
1203639996454717393,5,5.0
1203726622042621665,1,5.0
1203739682643594258,3,4.67
1203743432022027811,1,5.0
1203769174490243620,13,4.85
1203785727594533473,24,4.88
1203819200722916243,17,4.76
1202955921975252237,3,3.67
1202973238742209524,1,5.0
1202980596181684781,0,4.812309491059147
1203026819673357116,0,4.812309491059147
1203028853586381265,8,4.63
1203059081513974871,0,4.812309491059147
1203108849381907146,29,4.93
1203111135455128668,6,5.0
1203120035698325860,15,4.73
1203148137339948413,2,5.0
1203161271110286126,3,5.0
1203165555081177797,9,5.0
1203176957764039294,0,4.812309491059147
1203182750154911532,10,5.0
1203827985426351391,0,4.812309491059147
1203832656302951726,14,4.93
1203846782997072741,0,4.812309491059147
1203856180657496310,0,4.812309491059147
1203867878659654947,4,4.75
1203903426735176269,5,4.2
1203913184296207274,2,5.0
1203934398159697330,2,5.0
1203999049567450243,14,4.57
1206606334785397864,0,4.812309491059147
1206624992391223082,5,5.0
1206634044177693525,5,5.0
1206639440415874806,7,5.0
1206642527633522346,3,5.0
1204108042708193219,12,4.58
1204185704743047119,0,4.812309491059147
1204254381910877878,2,4.5
1204254754318007117,0,4.812309491059147
1204274213333154935,0,4.812309491059147
1204282711635874852,1,5.0
1204290957381813031,0,4.812309491059147
1204303861899818350,9,5.0
1204305354691220140,28,4.96
1206692156786657773,4,5.0
1206709627190054839,2,3.0
1206714366910974610,9,4.22
1206737180551553888,4,5.0
1206764720396139788,15,4.6
1206793469861967292,2,5.0
1204305997041844714,1,5.0
1204312436250444787,2,3.0
1204326192985052407,0,4.812309491059147
1204361007231481994,1,1.0
1204364418147684325,3,5.0
1204370494065304975,10,5.0
1204376647077708500,0,4.812309491059147
1204421231893125257,7,4.43
1204439683047629786,8,4.75
1204465583885446989,5,4.8
1206819088367670349,9,4.44
1206829368726497819,1,5.0
1206831862468189448,34,5.0
1206857111304492783,0,4.812309491059147
1206961442358326354,21,4.95
1207009298764666400,1,5.0
1207172128343099802,19,4.95
1207200835803200448,1,5.0
1204555778763451799,4,5.0
1204561207688827824,0,4.812309491059147
1204561841463560133,26,4.96
1204581019285945202,0,4.812309491059147
1204585254272814209,0,4.812309491059147
1204586134023752188,0,4.812309491059147
1204587865753339673,13,4.92
1204639018183110030,0,4.812309491059147
1204679862687110474,16,4.88
1204881886983574953,1,5.0
1207212533324582336,1,5.0
1207216029586949265,5,5.0
1207276749104036422,17,4.94
1207280577641579773,5,5.0
1207287926679580921,2,5.0
1207305767195140860,4,5.0
1207333202452401055,5,4.8
1204975053522537602,0,4.812309491059147
1204996441617479318,16,5.0
1205024586323988289,2,5.0
1205036546573539820,17,5.0
1205046660854506119,0,4.812309491059147
1205081349868566767,1,5.0
1205146878146320866,14,4.71
1207335922579440908,7,4.86
1207351037725822408,0,4.812309491059147
1207366900016675827,0,4.812309491059147
1207382984048966282,12,5.0
1207396200122677481,0,4.812309491059147
1207413018578446161,0,4.812309491059147
1205174063553364392,3,5.0
1205219556355726298,2,5.0
1205228978322845577,0,4.812309491059147
1205230958941808747,6,4.17
1205245535457858732,15,4.87
1205432017630984329,1,5.0
1205636166303184178,20,4.85
1205660804965188341,15,4.6
1205783899471556787,6,4.83
1207413373795779942,0,4.812309491059147
1207439204866466285,0,4.812309491059147
1207453942809774229,4,5.0
1207471757893845336,23,4.83
1207492439761840572,2,5.0
1207500124930848571,8,5.0
1205821836437968006,0,4.812309491059147
1205871904444182362,2,5.0
1205874249571142193,5,5.0
1206001601039211160,0,4.812309491059147
1206016655132581656,0,4.812309491059147
1206018826344787391,0,4.812309491059147
1206020064005448580,0,4.812309491059147
1206021865546906090,0,4.812309491059147
1206027408824879690,0,4.812309491059147
1207509455795889696,8,5.0
1207521873322531992,0,4.812309491059147
1207782083510727839,2,5.0
1207789387786351702,0,4.812309491059147
1207861218613023208,13,5.0
1206034902644179911,0,4.812309491059147
1206048502602564574,3,5.0
1206074199963832240,1,5.0
1206095898332837162,21,4.86
1206432406272905873,0,4.812309491059147
1206433732828947366,0,4.812309491059147
1206444813508678579,23,4.74
1206471313839278686,4,5.0
1206529794398206202,3,5.0
1206533868922518337,55,4.65
1207879730683733343,1,5.0
1207908469293207619,1,5.0
1207935666398637555,12,4.67
1207941367621132110,12,4.92
1207948017792467548,0,4.812309491059147
1207960640717685086,6,4.17
1207967201556185549,36,4.92
1207988425125949994,2,5.0
1207992132335459447,3,4.67
1208002410568909730,2,5.0
1208009480039139910,2,5.0
1208041228453426386,1,5.0
1206582154243496187,0,4.812309491059147
1209335916383368960,0,4.812309491059147
1209345998834175439,3,5.0
1209432689123460167,11,4.36
1209497420757060736,0,4.812309491059147
1209508392773024959,0,4.812309491059147
1209510868260258125,10,4.7
1208064015119450004,4,5.0
1208069157042311802,16,4.94
1208115290280779017,5,5.0
1208141409768141784,7,4.86
1208148870235946417,0,4.812309491059147
1209570471449092365,8,4.88
1209573475942648204,5,4.6
1209600771483961679,0,4.812309491059147
1209628828095496588,11,4.91
1209635525344140628,35,4.94
1209716058343534090,7,4.57
1209740827353694615,0,4.812309491059147
1209998005773439641,6,5.0
1210043754591209501,5,4.8
1208164245528448288,7,3.14
1208179504557615996,0,4.812309491059147
1208234982816982654,0,4.812309491059147
1208282481241977617,0,4.812309491059147
1208503346187866751,13,4.92
1210064666036239930,1,5.0
1210074130706110256,4,5.0
1210106745113509765,1,5.0
1210107145230496907,8,4.75
1210131897556455042,0,4.812309491059147
1210132752553220762,30,4.73
1210141281270866595,2,5.0
1210173303517943657,13,4.54
1210205815045298696,14,4.79
1210217235817495178,17,5.0
1208579343986148799,39,4.87
1208579653638423151,2,3.5
1208602320963145002,1,5.0
1208687602141827931,12,5.0
1208698615186444413,1,5.0
1208739178114831968,4,4.75
1208743290549600305,18,4.94
1208743404004723607,0,4.812309491059147
1208760325554207611,12,4.25
1208766813161028478,2,4.5
1208797797566806918,10,5.0
1208810342475942077,3,5.0
1210369993491055454,2,5.0
1210393573218063507,0,4.812309491059147
1210393714644980697,14,4.86
1210401920823054759,5,5.0
1210443267791028580,0,4.812309491059147
1210689848696491956,0,4.812309491059147
1210737988559520409,0,4.812309491059147
1210841097525462267,0,4.812309491059147
1210844312899961379,0,4.812309491059147
1210850744298477419,4,4.75
1210907543727624143,15,5.0
1211002037061587093,0,4.812309491059147
1208826330664777991,3,5.0
1208838441326160870,3,5.0
1208855212345660296,5,5.0
1211037979477291274,17,5.0
1211044959342305336,2,5.0
1211059921606042038,2,5.0
